8975	[35, 22, 2, 6, 5249, 11053, 0]
8979	[35, 22, 286, 1057, 3037, 6159, 0]
8981	[35, 22, 286, 1057, 2703, 5440, 0]
8984	[35, 22, 286, 508, 3623, 7407, 0]
8986	[35, 22, 286, 508, 3872, 7873, 0]
8987	[35, 22, 286, 508, 3872, 7874, 0]
8992	[35, 22, 286, 1239, 62, 160, 0]
8994	[35, 22, 286, 1239, 2171, 4585, 0]
8996	[35, 22, 286, 1239, 3500, 7201, 0]
9000	[35, 22, 286, 1388, 725, 1600, 0]
9002	[35, 22, 286, 1388, 1033, 2191, 0]
9004	[35, 22, 286, 1388, 5310, 11162, 0]
9006	[35, 22, 286, 1388, 0, 8055, 0]
9010	[35, 22, 286, 1253, 861, 1884, 348]
9011	[35, 22, 286, 1253, 861, 1884, 349]
9014	[35, 22, 286, 1253, 1266, 2659, 0]
9017	[35, 22, 286, 1253, 1472, 3203, 0]
9019	[35, 22, 286, 1388, 1967, 4192, 0]
9020	[35, 22, 286, 1388, 4334, 8894, 0]
9021	[35, 22, 286, 1388, 3861, 7843, 0]
9022	[35, 22, 286, 1388, 4334, 8895, 0]
9023	[35, 22, 286, 1388, 1967, 4191, 0]
9029	[35, 22, 286, 1253, 3608, 7385, 0]
9031	[35, 22, 286, 1388, 2021, 4308, 0]
9032	[35, 22, 286, 1388, 2021, 4309, 0]
9034	[35, 22, 286, 1388, 2021, 4310, 0]
9040	[35, 22, 286, 1388, 2850, 5741, 0]
9042	[35, 22, 286, 1388, 2852, 5743, 0]
9043	[35, 22, 286, 1388, 2852, 5745, 0]
9044	[35, 22, 286, 1388, 2852, 5746, 0]
9046	[35, 22, 286, 1388, 2852, 5748, 0]
9049	[35, 22, 286, 1388, 3836, 7809, 0]
9050	[35, 22, 286, 1388, 3836, 7810, 0]
9052	[35, 22, 286, 1388, 3892, 7935, 0]
9055	[35, 22, 286, 1388, 3957, 8057, 0]
9057	[35, 22, 286, 1388, 3957, 8056, 1373]
9059	[35, 22, 286, 1388, 4158, 8465, 0]
9061	[35, 22, 286, 1388, 4347, 8926, 0]
9063	[35, 22, 286, 1388, 4990, 10475, 0]
9064	[35, 22, 286, 1388, 4990, 10476, 0]
9065	[35, 22, 286, 1388, 4990, 10477, 0]
9066	[35, 22, 286, 1388, 4990, 10478, 0]
9067	[35, 22, 286, 1388, 4990, 10479, 0]
9070	[35, 22, 286, 1388, 5209, 10942, 0]
9071	[35, 22, 286, 1388, 5209, 10943, 0]
9076	[35, 22, 286, 1388, 117, 261, 0]
9078	[35, 22, 286, 1388, 167, 372, 0]
9079	[35, 22, 286, 1388, 167, 374, 0]
9081	[35, 22, 286, 1388, 448, 942, 0]
9083	[35, 22, 286, 1388, 593, 1351, 0]
9085	[35, 22, 286, 1388, 1013, 2151, 0]
9088	[35, 22, 286, 1388, 1188, 2490, 0]
9089	[35, 22, 286, 1388, 1188, 2491, 0]
9091	[35, 22, 286, 1388, 1342, 2923, 0]
9093	[35, 22, 286, 1388, 1342, 2924, 0]
9096	[35, 22, 286, 1388, 1377, 3001, 0]
9097	[35, 22, 286, 1388, 1377, 3003, 0]
9101	[35, 22, 286, 1388, 3054, 6179, 0]
9103	[35, 22, 286, 1388, 3054, 6178, 0]
9105	[35, 22, 286, 1388, 422, 909, 0]
9111	[35, 22, 311, 787, 355, 787, 0]
9118	[35, 22, 311, 787, 2160, 4572, 0]
9121	[35, 22, 311, 1558, 1982, 4219, 0]
9123	[35, 22, 311, 1558, 2018, 4305, 0]
9125	[35, 22, 311, 1558, 2020, 4307, 0]
9132	[35, 22, 521, 161, 2180, 4595, 0]
9135	[35, 22, 521, 719, 4722, 9653, 0]
9138	[35, 22, 521, 725, 507, 1112, 0]
9145	[35, 22, 521, 488, 1314, 2852, 0]
9148	[35, 22, 521, 1065, 4340, 8917, 0]
9151	[35, 22, 521, 1320, 1682, 3532, 0]
9160	[35, 22, 521, 1334, 3819, 7787, 0]
9163	[35, 22, 521, 1425, 4066, 8309, 0]
9166	[35, 22, 521, 1539, 250, 589, 0]
9169	[35, 22, 521, 1577, 4687, 9608, 0]
9172	[35, 22, 521, 1765, 4927, 10354, 0]
9175	[35, 22, 521, 1476, 2037, 4344, 0]
9176	[35, 22, 521, 1863, 4169, 8483, 0]
9177	[35, 22, 521, 1863, 4169, 8484, 0]
9178	[35, 22, 521, 1863, 4169, 8485, 0]
9185	[35, 22, 521, 1918, 1011, 2149, 0]
9187	[35, 22, 521, 1918, 5302, 11146, 0]
9208	[35, 22, 691, 1383, 2758, 5574, 0]
9209	[35, 22, 691, 1383, 3942, 8032, 0]
9210	[35, 22, 691, 1383, 3942, 8033, 0]
9213	[35, 22, 691, 113, 318, 710, 0]
9217	[35, 22, 548, 1395, 3987, 8105, 0]
9222	[35, 22, 556, 1411, 1261, 2653, 0]
9226	[35, 22, 597, 1528, 411, 888, 0]
9228	[35, 22, 597, 1528, 4322, 8870, 0]
9233	[35, 22, 666, 1716, 395, 867, 0]
9234	[35, 22, 666, 1716, 395, 868, 0]
9238	[35, 22, 666, 1716, 4364, 8946, 0]
9240	[35, 22, 666, 1716, 4824, 9964, 0]
9248	[35, 22, 140, 1919, 5303, 11147, 0]
9258	[35, 158, 441, 1281, 3619, 7402, 0]
9267	[35, 158, 230, 598, 1622, 3433, 0]
9268	[35, 158, 230, 598, 1622, 3432, 0]
9272	[35, 158, 230, 598, 3968, 8070, 0]
9275	[35, 158, 211, 1860, 5157, 10829, 0]
9279	[35, 158, 211, 561, 1509, 3263, 0]
9280	[35, 158, 211, 561, 1509, 3260, 0]
9281	[35, 158, 211, 561, 1509, 3261, 0]
9283	[35, 158, 211, 561, 343, 761, 0]
9284	[35, 158, 211, 561, 343, 762, 0]
9291	[35, 158, 211, 561, 3786, 7747, 0]
9293	[35, 158, 211, 561, 3952, 8047, 0]
9295	[35, 158, 211, 561, 3955, 8050, 0]
9297	[35, 158, 211, 561, 4074, 8319, 0]
9299	[35, 158, 211, 561, 4264, 8701, 0]
9301	[35, 158, 211, 561, 4777, 9796, 0]
9302	[35, 158, 211, 561, 4777, 9805, 0]
9305	[35, 158, 211, 561, 4612, 9480, 0]
9310	[35, 158, 238, 1491, 4195, 8546, 0]
9313	[35, 158, 238, 1018, 3481, 7169, 0]
9315	[35, 158, 238, 1018, 3481, 7170, 0]
9316	[35, 158, 238, 1018, 2925, 5932, 0]
9317	[35, 158, 238, 1018, 2925, 5933, 0]
9318	[35, 158, 238, 1018, 3481, 7172, 0]
9319	[35, 158, 238, 1018, 3660, 7512, 0]
9321	[35, 158, 238, 1018, 3660, 7513, 0]
9325	[35, 158, 238, 1018, 3923, 8003, 0]
9328	[35, 158, 238, 1018, 5159, 10831, 0]
9330	[35, 158, 238, 1018, 5432, 11449, 0]
9333	[35, 158, 238, 1521, 4281, 8739, 0]
9337	[35, 158, 238, 1384, 5242, 11027, 0]
9344	[35, 158, 533, 1362, 3888, 7930, 0]
9351	[35, 158, 558, 1166, 5011, 10527, 0]
9354	[35, 158, 558, 269, 767, 1698, 0]
9355	[35, 158, 558, 269, 767, 1699, 0]
9358	[35, 158, 558, 1054, 1164, 2454, 0]
9361	[35, 158, 166, 559, 1507, 3256, 0]
9365	[35, 158, 266, 673, 1831, 3925, 0]
9368	[35, 158, 266, 673, 513, 1121, 0]
9371	[35, 158, 20, 1813, 1713, 3683, 0]
9375	[35, 158, 266, 1798, 5010, 10526, 0]
9378	[35, 158, 266, 1703, 4952, 10395, 0]
9383	[35, 158, 266, 1703, 4797, 9900, 0]
9384	[35, 158, 266, 1703, 4797, 9902, 0]
9387	[35, 158, 266, 1703, 693, 1547, 0]
9391	[35, 158, 20, 429, 253, 592, 0]
9395	[35, 158, 637, 1915, 5296, 11137, 0]
9400	[35, 158, 146, 1538, 1461, 3185, 0]
9402	[35, 158, 146, 1538, 4339, 8906, 0]
9403	[35, 158, 146, 1538, 4339, 8909, 0]
9405	[35, 158, 146, 1538, 4339, 8908, 0]
9407	[35, 158, 146, 1538, 4526, 9320, 0]
9408	[35, 158, 146, 1538, 4526, 9322, 0]
9411	[35, 158, 146, 1053, 2917, 5917, 0]
9414	[35, 158, 146, 1053, 3027, 6148, 0]
9417	[35, 158, 146, 1404, 470, 1005, 0]
9419	[35, 158, 146, 1404, 2930, 5939, 0]
9423	[35, 158, 146, 1404, 4016, 8158, 0]
9430	[35, 158, 146, 1404, 1572, 3361, 0]
9433	[35, 158, 146, 1118, 3201, 6517, 0]
9435	[35, 158, 146, 1954, 3323, 6833, 0]
9438	[35, 158, 146, 1125, 5000, 10497, 0]
9440	[35, 158, 146, 1954, 364, 802, 0]
9447	[35, 158, 582, 955, 2712, 5466, 0]
9453	[35, 158, 582, 959, 2731, 5510, 0]
9455	[35, 158, 582, 955, 5367, 11273, 0]
9460	[35, 158, 582, 395, 1108, 2344, 0]
9463	[35, 158, 582, 729, 3672, 7527, 0]
9465	[35, 158, 582, 729, 1996, 4274, 0]
9468	[35, 158, 582, 1002, 2855, 5753, 0]
9470	[35, 158, 582, 1002, 3505, 7209, 0]
9473	[35, 158, 582, 1002, 3905, 7954, 1362]
9477	[35, 158, 582, 1803, 1039, 2216, 0]
9482	[35, 158, 582, 356, 3158, 6382, 0]
9483	[35, 158, 582, 356, 866, 1892, 0]
9485	[35, 158, 582, 356, 866, 1895, 0]
9487	[35, 158, 582, 356, 2721, 5488, 0]
9488	[35, 158, 582, 356, 4569, 9408, 0]
9489	[35, 158, 582, 356, 2721, 5489, 0]
9490	[35, 158, 582, 356, 4569, 9410, 0]
9491	[35, 158, 582, 356, 4569, 9403, 0]
9493	[35, 158, 582, 356, 1020, 2166, 0]
9495	[35, 158, 582, 356, 858, 1878, 0]
9502	[35, 158, 582, 185, 213, 441, 0]
9503	[35, 158, 582, 185, 213, 446, 0]
9505	[35, 158, 582, 126, 368, 811, 0]
9507	[35, 158, 582, 185, 514, 1122, 0]
9508	[35, 158, 582, 185, 514, 1123, 0]
9509	[35, 158, 582, 185, 514, 1124, 0]
9510	[35, 158, 582, 185, 514, 1125, 0]
9511	[35, 158, 582, 185, 514, 1126, 0]
9514	[35, 158, 582, 356, 1021, 2167, 0]
9515	[35, 158, 582, 356, 4605, 9468, 0]
9516	[35, 158, 582, 356, 1021, 2168, 0]
9519	[35, 158, 582, 185, 2653, 5349, 0]
9521	[35, 158, 582, 356, 4571, 9414, 0]
9523	[35, 158, 582, 1424, 4099, 8374, 0]
9525	[35, 158, 582, 1424, 1142, 2398, 0]
9531	[35, 158, 582, 374, 1063, 2261, 0]
9532	[35, 158, 582, 374, 1063, 2262, 0]
9534	[35, 158, 582, 374, 1155, 2437, 0]
9535	[35, 158, 582, 374, 1064, 2264, 0]
9538	[35, 158, 582, 374, 1845, 3956, 0]
9540	[35, 158, 582, 374, 2903, 5880, 0]
9541	[35, 158, 582, 374, 2903, 5884, 0]
9543	[35, 158, 582, 374, 2903, 5885, 1053]
9544	[35, 158, 582, 374, 2903, 5888, 0]
9545	[35, 158, 582, 374, 2903, 5889, 0]
9546	[35, 158, 582, 374, 2903, 5897, 0]
9548	[35, 158, 582, 374, 2903, 5894, 0]
9551	[35, 158, 582, 374, 2903, 5881, 0]
9552	[35, 158, 582, 374, 2903, 5896, 0]
9553	[35, 158, 582, 374, 2903, 5880, 0]
9555	[35, 158, 582, 374, 3750, 7678, 0]
9556	[35, 158, 582, 374, 3750, 7679, 0]
9557	[35, 158, 582, 374, 3750, 7680, 0]
9561	[35, 158, 582, 374, 2971, 6033, 0]
9565	[35, 158, 582, 374, 5129, 10775, 0]
9568	[35, 158, 582, 374, 2971, 6032, 0]
9572	[35, 158, 582, 374, 1274, 2681, 0]
9579	[35, 158, 582, 873, 2429, 4986, 0]
9580	[35, 158, 582, 873, 2429, 4988, 0]
9587	[35, 158, 582, 873, 2429, 4987, 0]
9588	[35, 158, 582, 873, 2429, 4990, 0]
9589	[35, 158, 582, 873, 2429, 4991, 0]
9590	[35, 158, 582, 873, 4968, 10430, 0]
9595	[35, 158, 582, 854, 2137, 4536, 828]
9597	[35, 158, 582, 854, 3724, 7625, 0]
9598	[35, 158, 582, 854, 3724, 7626, 0]
9600	[35, 158, 582, 854, 4173, 8490, 0]
9601	[35, 158, 582, 854, 4173, 8489, 0]
9606	[35, 158, 582, 854, 2362, 4888, 0]
9612	[35, 158, 121, 324, 939, 2031, 0]
9614	[35, 158, 121, 324, 939, 2030, 0]
9615	[35, 158, 121, 324, 939, 2031, 386]
9620	[35, 158, 121, 324, 1066, 2273, 0]
9622	[35, 158, 121, 324, 2880, 5832, 0]
9624	[35, 158, 121, 324, 3671, 7526, 0]
9626	[35, 158, 121, 324, 5429, 11441, 0]
9627	[35, 158, 121, 324, 5429, 11445, 0]
9629	[35, 158, 121, 324, 5429, 11442, 0]
9630	[35, 158, 121, 324, 5429, 11444, 0]
9634	[35, 158, 121, 1937, 2260, 4735, 0]
9636	[35, 158, 121, 1937, 3071, 6207, 0]
9638	[35, 158, 121, 1937, 5216, 10958, 0]
9642	[35, 158, 121, 1937, 5346, 11222, 0]
9643	[35, 158, 121, 1937, 5346, 11218, 0]
9644	[35, 158, 121, 1937, 5346, 11219, 0]
9646	[35, 158, 121, 1937, 143, 308, 0]
9649	[35, 158, 121, 51, 144, 309, 0]
9651	[35, 158, 121, 1504, 3369, 6936, 0]
9654	[35, 158, 121, 1504, 4226, 8610, 0]
9657	[35, 158, 121, 1152, 2876, 5823, 0]
9659	[35, 158, 121, 1152, 3004, 6094, 0]
9660	[35, 158, 121, 1152, 3004, 6092, 0]
9662	[35, 158, 121, 1152, 3056, 6181, 0]
9664	[35, 158, 121, 1152, 3066, 6198, 0]
9666	[35, 158, 121, 1152, 3291, 6689, 0]
9668	[35, 158, 121, 1152, 3291, 6691, 0]
9669	[35, 158, 121, 1152, 3291, 6691, 1185]
9672	[35, 158, 121, 1152, 4338, 8905, 0]
9675	[35, 158, 121, 1963, 3713, 7612, 0]
9678	[35, 158, 121, 861, 1374, 2996, 0]
9680	[35, 158, 121, 861, 4238, 8635, 0]
9683	[35, 158, 121, 698, 1929, 4118, 0]
9685	[35, 158, 121, 698, 1929, 4117, 0]
9689	[35, 158, 121, 698, 3737, 7645, 0]
9690	[35, 158, 121, 698, 3737, 7646, 0]
9691	[35, 158, 121, 698, 3737, 7647, 0]
9692	[35, 158, 121, 698, 3737, 7647, 1312]
9693	[35, 158, 121, 698, 3737, 7647, 1313]
9694	[35, 158, 121, 698, 3737, 7648, 0]
9695	[35, 158, 121, 698, 3737, 7648, 1315]
9696	[35, 158, 121, 698, 4352, 8932, 0]
9700	[35, 158, 121, 835, 2308, 4811, 0]
9704	[35, 158, 121, 1295, 5489, 11570, 0]
9708	[35, 158, 121, 1251, 3537, 7267, 1284]
9711	[35, 158, 121, 1393, 2210, 4639, 0]
9713	[35, 158, 121, 1393, 2743, 5539, 0]
9715	[35, 158, 121, 1393, 3205, 6522, 0]
9716	[35, 158, 121, 1393, 3205, 6521, 0]
9718	[35, 158, 121, 1393, 4358, 8939, 0]
9719	[35, 158, 121, 1393, 4358, 8940, 0]
9720	[35, 158, 121, 1393, 3981, 8095, 0]
9725	[35, 158, 59, 907, 2509, 5097, 0]
9728	[35, 158, 59, 568, 1533, 3295, 0]
9731	[35, 158, 59, 568, 2101, 4463, 0]
9733	[35, 158, 59, 568, 3604, 7379, 0]
9735	[35, 158, 59, 568, 4884, 10093, 0]
9736	[35, 158, 59, 568, 4884, 10097, 0]
9737	[35, 158, 59, 568, 4884, 10095, 0]
9739	[35, 158, 59, 568, 5305, 11150, 0]
9742	[35, 158, 59, 1394, 3984, 8099, 0]
9745	[35, 158, 59, 1394, 3985, 8101, 1379]
9749	[35, 158, 59, 1128, 1531, 3292, 0]
9752	[35, 158, 59, 1408, 2603, 5259, 0]
9755	[35, 158, 59, 1408, 4022, 8170, 0]
9758	[35, 158, 59, 1984, 3093, 6252, 0]
9760	[35, 158, 59, 1984, 5508, 11597, 0]
9764	[35, 158, 59, 679, 1852, 3976, 0]
9767	[35, 158, 59, 211, 586, 1336, 0]
9768	[35, 158, 59, 211, 586, 1338, 0]
9769	[35, 158, 59, 211, 586, 1340, 0]
9770	[35, 158, 59, 211, 586, 1343, 0]
9771	[35, 158, 59, 211, 586, 1341, 0]
9773	[35, 158, 59, 211, 3038, 6160, 0]
9777	[35, 158, 656, 1884, 5225, 10981, 0]
9778	[35, 158, 656, 1884, 5225, 10982, 0]
9783	[35, 158, 584, 650, 1748, 3739, 0]
9785	[35, 158, 584, 650, 2863, 5762, 0]
9786	[105, 152, 372, 1047, 4217, 8595, 0]
9791	[35, 158, 537, 667, 1822, 3914, 0]
9792	[35, 158, 537, 667, 1822, 3909, 0]
9793	[35, 158, 537, 667, 1822, 3907, 0]
9796	[35, 158, 537, 667, 1822, 3908, 0]
9798	[35, 158, 537, 667, 1822, 3911, 0]
9801	[35, 158, 537, 1802, 5020, 10555, 0]
9802	[35, 158, 537, 1802, 5020, 10553, 0]
9805	[35, 158, 537, 1576, 1609, 3409, 0]
9807	[35, 158, 537, 1576, 1058, 2256, 0]
9809	[35, 158, 537, 1576, 4436, 9117, 0]
9813	[35, 158, 348, 1499, 4220, 8602, 0]
9814	[35, 158, 348, 1499, 4220, 8602, 1453]
9818	[35, 158, 749, 1286, 3643, 7485, 0]
9823	[35, 158, 59, 1770, 4957, 10406, 0]
9829	[35, 158, 59, 1806, 1615, 3417, 0]
9833	[35, 158, 59, 846, 2341, 4862, 0]
9837	[35, 158, 59, 306, 893, 1935, 0]
9838	[35, 158, 59, 306, 893, 1936, 0]
9840	[35, 158, 59, 306, 2655, 5352, 0]
9843	[35, 158, 59, 306, 5403, 11383, 0]
9844	[35, 158, 59, 306, 2655, 5351, 0]
9848	[35, 158, 59, 1879, 5210, 10945, 0]
9849	[35, 158, 59, 1879, 5210, 10944, 0]
9853	[35, 158, 59, 377, 164, 368, 73]
9858	[35, 158, 59, 377, 948, 2054, 0]
9860	[35, 158, 59, 377, 1075, 2285, 0]
9863	[35, 158, 59, 377, 1075, 2286, 0]
9864	[35, 158, 59, 377, 1075, 2284, 414]
9870	[35, 158, 59, 377, 4396, 9032, 0]
9872	[35, 158, 59, 377, 3538, 7268, 0]
9875	[35, 158, 59, 377, 3538, 7269, 1286]
9883	[35, 158, 59, 377, 2424, 4981, 0]
9886	[35, 158, 59, 377, 3275, 6643, 0]
9888	[35, 158, 59, 377, 3275, 6642, 0]
9891	[35, 158, 59, 125, 358, 793, 0]
9894	[35, 158, 59, 760, 2082, 4439, 0]
9897	[35, 158, 59, 264, 98, 226, 0]
9899	[35, 158, 59, 264, 267, 611, 0]
9901	[35, 158, 59, 264, 683, 1529, 0]
9902	[35, 158, 59, 264, 683, 1530, 0]
9904	[35, 158, 59, 264, 733, 1625, 0]
9906	[35, 158, 59, 264, 733, 1629, 0]
9913	[35, 158, 59, 264, 733, 1631, 0]
9915	[35, 158, 59, 264, 733, 1627, 0]
9917	[35, 158, 59, 264, 735, 1633, 0]
9923	[35, 158, 59, 264, 947, 2046, 0]
9925	[35, 158, 59, 264, 947, 2050, 0]
9927	[35, 158, 59, 264, 1295, 2717, 0]
9929	[35, 158, 59, 264, 1495, 3237, 0]
9930	[35, 158, 59, 264, 1495, 3237, 584]
9931	[35, 158, 59, 264, 1495, 3238, 0]
9938	[35, 158, 59, 264, 3681, 7541, 1301]
9940	[35, 158, 59, 264, 3681, 7541, 0]
9943	[35, 158, 59, 264, 3681, 7543, 0]
9945	[35, 158, 59, 264, 5208, 10936, 0]
9946	[35, 158, 59, 264, 5208, 10939, 0]
9947	[35, 158, 59, 264, 5208, 10935, 0]
9958	[35, 158, 59, 264, 3646, 7489, 0]
9962	[35, 158, 59, 264, 2596, 5245, 0]
9966	[35, 158, 59, 264, 949, 2056, 0]
9970	[35, 158, 59, 264, 4976, 10439, 0]
9974	[35, 158, 549, 1035, 2977, 6039, 0]
9978	[35, 158, 371, 1247, 3527, 7253, 0]
9981	[35, 158, 371, 962, 2753, 5560, 0]
9983	[35, 158, 371, 962, 2753, 5561, 0]
9986	[35, 158, 371, 962, 3645, 7487, 0]
9988	[35, 158, 371, 962, 4962, 10414, 0]
9993	[35, 158, 620, 1652, 2998, 6081, 0]
9994	[35, 158, 620, 1652, 2998, 6081, 1075]
9995	[35, 158, 620, 1652, 2998, 6083, 0]
9997	[35, 158, 620, 1652, 4814, 9945, 0]
9999	[35, 158, 620, 1652, 5337, 11202, 0]
10007	[35, 158, 620, 1652, 4666, 9566, 0]
10009	[35, 158, 620, 1652, 5014, 10545, 0]
10012	[35, 158, 620, 750, 5144, 10807, 0]
10013	[35, 158, 620, 750, 5144, 10802, 0]
10017	[35, 158, 620, 841, 1654, 3481, 0]
10018	[35, 158, 620, 841, 1654, 3486, 0]
10019	[35, 158, 620, 841, 1654, 3494, 0]
10020	[35, 158, 620, 841, 1654, 3493, 0]
10023	[35, 158, 620, 1347, 3845, 7822, 0]
10029	[35, 158, 620, 511, 1361, 2958, 0]
10030	[35, 158, 620, 511, 1361, 2959, 0]
10034	[35, 158, 620, 511, 1362, 2960, 0]
10036	[35, 158, 620, 511, 3087, 6240, 0]
10037	[35, 158, 620, 511, 3087, 6241, 0]
10041	[35, 158, 620, 511, 3907, 7969, 0]
10042	[35, 158, 620, 511, 3907, 7970, 0]
10044	[35, 158, 620, 511, 3986, 8104, 0]
10047	[35, 158, 620, 1147, 3079, 6221, 0]
10054	[35, 158, 620, 511, 3186, 6486, 0]
10055	[35, 158, 620, 511, 3186, 6460, 0]
10058	[35, 158, 620, 511, 3186, 6476, 0]
10060	[35, 158, 620, 511, 3576, 7341, 0]
10068	[35, 158, 620, 1147, 50, 139, 0]
10070	[35, 158, 620, 511, 151, 318, 0]
10072	[35, 158, 620, 511, 151, 322, 0]
10073	[35, 158, 620, 511, 151, 329, 0]
10074	[35, 158, 620, 511, 151, 330, 0]
10075	[35, 158, 620, 511, 151, 335, 0]
10076	[35, 158, 620, 511, 151, 332, 71]
10077	[35, 158, 620, 511, 151, 345, 0]
10078	[35, 158, 620, 511, 151, 347, 0]
10081	[35, 158, 620, 511, 3383, 6954, 0]
10085	[35, 158, 620, 1213, 1360, 2957, 0]
10087	[35, 158, 620, 511, 151, 333, 0]
10089	[35, 158, 620, 1147, 3283, 6663, 0]
10090	[35, 158, 620, 1147, 3283, 6668, 0]
10091	[35, 158, 620, 1147, 3283, 6668, 1181]
10093	[35, 158, 620, 1147, 3283, 6669, 0]
10094	[35, 158, 620, 1147, 3283, 6672, 0]
10096	[35, 158, 620, 1147, 3283, 6674, 0]
10097	[35, 158, 620, 1147, 3283, 6664, 0]
10098	[35, 158, 620, 1147, 3283, 6665, 0]
10100	[35, 158, 620, 1147, 3283, 6666, 0]
10101	[35, 158, 620, 1147, 3283, 6670, 0]
10103	[35, 158, 620, 1147, 3283, 6673, 0]
10105	[35, 158, 620, 1147, 3283, 6667, 0]
10112	[35, 158, 620, 1147, 3010, 6119, 0]
10116	[35, 158, 620, 1147, 4410, 9068, 0]
10117	[35, 158, 620, 1147, 4410, 9069, 0]
10119	[35, 158, 620, 1147, 4410, 9067, 0]
10121	[35, 158, 620, 1147, 4410, 9071, 0]
10127	[35, 158, 620, 1147, 1294, 2715, 0]
10129	[35, 158, 620, 1147, 390, 855, 0]
10137	[35, 158, 620, 895, 2466, 5044, 0]
10138	[35, 158, 620, 895, 2466, 5042, 0]
10141	[35, 158, 620, 355, 1019, 2164, 0]
10144	[35, 158, 620, 355, 1019, 2163, 0]
10146	[35, 158, 620, 355, 2001, 4280, 0]
10149	[35, 158, 620, 867, 2413, 4959, 0]
10152	[35, 158, 620, 402, 1134, 2380, 0]
10154	[35, 158, 620, 402, 2651, 5347, 0]
10157	[35, 158, 620, 1162, 3315, 6778, 0]
10160	[35, 158, 620, 1248, 3533, 7263, 0]
10163	[35, 158, 620, 632, 4228, 8613, 0]
10166	[35, 158, 620, 521, 1403, 3059, 0]
10169	[35, 158, 620, 1859, 5151, 10818, 0]
10172	[35, 158, 620, 222, 613, 1386, 0]
10177	[35, 158, 620, 222, 2064, 4411, 0]
10181	[35, 158, 620, 222, 2316, 4823, 0]
10185	[35, 158, 620, 345, 1001, 2137, 0]
10187	[35, 158, 620, 1147, 2073, 4428, 0]
10195	[102, 103, 569, 265, 751, 1674, 0]
10212	[18, 120, 143, 282, 806, 1788, 0]
10224	[63, 98, 0, 821, 4562, 9389, 0]
10228	[91, 265, 735, 1891, 5236, 11017, 0]
10243	[83, 206, 149, 1494, 3639, 7467, 0]
10244	[83, 206, 149, 1494, 3639, 7469, 0]
10246	[83, 206, 149, 1494, 3639, 7471, 0]
10247	[83, 206, 149, 1494, 3639, 7471, 0]
10248	[83, 206, 149, 1494, 3639, 7471, 0]
10249	[83, 206, 149, 1494, 3639, 7471, 0]
10250	[83, 206, 149, 1494, 3639, 7471, 0]
10251	[83, 206, 149, 1494, 3639, 7471, 0]
10252	[83, 206, 149, 1494, 3639, 7471, 0]
10253	[83, 206, 149, 1494, 3639, 7471, 0]
10254	[83, 206, 149, 1494, 3639, 7471, 0]
10255	[83, 206, 149, 1494, 3639, 7472, 0]
10256	[83, 206, 149, 1494, 3639, 7470, 0]
10259	[83, 206, 149, 1494, 3791, 7752, 0]
10261	[83, 206, 149, 1494, 556, 1208, 0]
10269	[83, 206, 149, 1494, 950, 2060, 0]
10272	[83, 206, 149, 1494, 2737, 5523, 0]
10277	[83, 206, 149, 1494, 4939, 10374, 0]
10280	[83, 206, 149, 1494, 3222, 6546, 0]
10281	[83, 206, 149, 1494, 3222, 6546, 0]
10288	[83, 206, 149, 1494, 656, 1471, 0]
10290	[83, 206, 149, 1494, 656, 4767, 0]
10296	[87, 124, 329, 1283, 4755, 9749, 0]
10297	[87, 124, 329, 1283, 4755, 9749, 0]
10298	[87, 124, 329, 1283, 4755, 9750, 0]
10299	[87, 124, 329, 1283, 4755, 9750, 0]
10300	[87, 124, 329, 1283, 4755, 9750, 0]
10301	[87, 124, 329, 1283, 4755, 9750, 0]
10302	[87, 124, 329, 1283, 4755, 9750, 0]
10303	[87, 124, 329, 1283, 4755, 9750, 0]
10304	[87, 124, 329, 1283, 4755, 9750, 0]
10305	[87, 124, 329, 1283, 4755, 9750, 0]
10306	[87, 124, 329, 1283, 4755, 9750, 0]
10307	[87, 124, 329, 1283, 4755, 9750, 0]
10308	[87, 124, 329, 1283, 4755, 9750, 0]
10309	[87, 124, 329, 1283, 4755, 9750, 0]
10310	[87, 124, 329, 1283, 4755, 9751, 0]
10312	[87, 124, 329, 1283, 4755, 9751, 0]
10313	[87, 124, 329, 1283, 4755, 9751, 0]
10314	[87, 124, 329, 1283, 4755, 9751, 0]
10315	[87, 124, 329, 1283, 4755, 9751, 0]
10316	[87, 124, 329, 1283, 4755, 9751, 0]
10321	[87, 124, 329, 1283, 5369, 11275, 0]
10322	[87, 124, 329, 1283, 5369, 11275, 0]
10323	[87, 124, 329, 1283, 5369, 11275, 0]
10324	[87, 124, 329, 1283, 5369, 11275, 0]
10325	[87, 124, 329, 1283, 4755, 9752, 0]
10327	[87, 124, 329, 1283, 5369, 11278, 0]
10328	[87, 124, 329, 1283, 5369, 11278, 0]
10329	[87, 124, 329, 1283, 5369, 11278, 0]
10330	[87, 124, 329, 1283, 5369, 11278, 0]
10333	[87, 124, 329, 1283, 5369, 11279, 0]
10334	[87, 124, 329, 1283, 5369, 11280, 0]
10338	[87, 124, 329, 1283, 5369, 11281, 0]
10343	[87, 124, 329, 1283, 2498, 5083, 0]
10344	[87, 124, 329, 1283, 2498, 5083, 0]
10345	[87, 124, 329, 1283, 5369, 11282, 0]
10349	[87, 124, 329, 1283, 5369, 11282, 0]
10350	[87, 124, 329, 1283, 5369, 11282, 0]
